czas,temperatura,wilgotność,wiatr,opady,ciśnienie,zachmurzenie
2022-01-16 04:00:00,-1.74,92.9,12.01,0.0,1023.23,100.0
2022-01-16 05:00:00,-1.76,92.15,11.44,0.0,1022.66,100.0
2022-01-16 06:00:00,-1.8,88.7,12.72,0.0,1021.9,100.0
2022-01-16 07:00:00,-1.84,91.8,13.04,0.0,1021.47,100.0
2022-01-16 08:00:00,-1.69,91.15,13.31,0.0,1021.28,100.0
2022-01-16 09:00:00,-1.11,90.4,13.98,0.0,1020.62,100.0
2022-01-16 10:00:00,-0.45,87.9,13.26,0.0,1019.78,100.0
2022-01-16 11:00:00,0.29,84.65,14.52,0.0,1018.68,100.0
2022-01-16 12:00:00,0.75,81.7,15.24,0.0,1017.72,100.0
2022-01-16 13:00:00,0.99,82.05,14.76,0.0,1016.9,100.0
2022-01-16 14:00:00,0.99,82.9,15.08,0.0,1016.23,100.0
2022-01-16 15:00:00,0.74,85.0,15.36,0.01,1015.82,100.0
2022-01-16 16:00:00,0.72,86.55,17.62,0.03,1015.52,100.0
2022-01-16 17:00:00,0.91,87.05,19.24,0.06,1015.26,100.0
2022-01-16 18:00:00,1.19,86.8,21.46,0.06,1014.94,100.0
2022-01-16 19:00:00,1.43,87.5,23.58,0.08,1014.56,100.0
2022-01-16 20:00:00,1.56,89.0,23.87,0.05,1014.25,100.0
2022-01-16 21:00:00,1.72,90.2,26.38,0.06,1013.98,100.0
2022-01-16 22:00:00,2.02,90.35,27.04,0.06,1013.46,100.0
2022-01-16 23:00:00,2.23,90.45,27.99,0.05,1012.73,100.0
2022-01-17 00:00:00,2.42,88.9,30.02,0.0,1011.68,100.0
2022-01-17 01:00:00,2.67,87.6,31.91,0.0,1010.76,100.0
2022-01-17 02:00:00,2.98,86.1,32.96,0.0,1009.64,100.0
2022-01-17 03:00:00,3.14,85.4,35.03,0.03,1008.44,100.0
2022-01-17 04:00:00,3.35,85.6,35.32,0.1,1007.35,100.0
2022-01-17 05:00:00,3.41,85.65,35.14,0.36,1006.45,100.0
2022-01-17 06:00:00,3.01,86.75,36.68,0.76,1005.54,100.0
2022-01-17 07:00:00,2.78,84.3,37.22,0.86,1005.17,100.0
2022-01-17 08:00:00,2.52,82.05,36.42,0.97,1005.12,100.0
2022-01-17 09:00:00,2.2,80.65,37.34,0.46,1005.4,100.0
2022-01-17 10:00:00,2.22,79.65,36.12,0.23,1006.15,100.0
2022-01-17 11:00:00,1.91,77.75,35.49,0.1,1007.28,58.0
2022-01-17 12:00:00,1.66,73.45,35.71,0.03,1008.88,6.0
2022-01-17 13:00:00,1.84,72.2,32.56,0.0,1010.42,3.0
2022-01-17 14:00:00,1.76,69.65,32.04,0.0,1012.18,33.0
2022-01-17 15:00:00,1.64,67.1,28.89,0.0,1013.88,36.0
2022-01-17 16:00:00,1.46,68.0,28.76,0.0,1016.02,21.0
2022-01-17 17:00:00,1.3,68.3,26.84,0.0,1017.64,1.0
2022-01-17 18:00:00,1.18,68.2,25.58,0.0,1019.1,4.0
2022-01-17 19:00:00,1.1,68.65,24.7,0.0,1020.34,2.0
2022-01-17 20:00:00,0.94,69.45,23.52,0.0,1021.3,0.0
2022-01-17 21:00:00,0.61,70.75,22.5,0.0,1022.67,0.0
2022-01-17 22:00:00,0.38,72.6,22.22,0.0,1023.7,0.0
2022-01-17 23:00:00,0.16,74.25,20.7,0.0,1024.34,3.0
2022-01-18 00:00:00,-0.13,76.75,19.01,0.0,1025.03,0.0
2022-01-18 01:00:00,-0.22,78.75,20.34,0.0,1025.68,0.0
2022-01-18 02:00:00,-0.33,79.9,19.57,0.0,1026.12,0.0
2022-01-18 03:00:00,-0.46,80.9,18.95,0.0,1026.45,0.0
2022-01-18 04:00:00,-0.39,82.55,19.32,0.0,1027.03,0.0
2022-01-18 05:00:00,-0.36,83.45,19.4,0.0,1027.71,0.0
2022-01-18 06:00:00,-0.46,85.25,17.48,0.0,1028.32,0.0
2022-01-18 07:00:00,-0.36,86.15,16.1,0.0,1029.12,0.0
2022-01-18 08:00:00,0.01,85.2,16.38,0.0,1030.11,0.0
2022-01-18 09:00:00,0.62,82.8,17.42,0.0,1030.9,0.0
2022-01-18 10:00:00,1.02,81.85,16.56,0.0,1031.46,22.0
2022-01-18 11:00:00,1.58,78.8,17.14,0.0,1031.72,30.0
2022-01-18 12:00:00,1.81,76.9,16.76,0.0,1031.9,18.0
2022-01-18 13:00:00,1.9,76.8,16.6,0.0,1032.19,21.0
2022-01-18 14:00:00,1.54,77.9,15.07,0.0,1032.54,1.0
2022-01-18 15:00:00,0.94,81.5,13.34,0.0,1032.92,0.0
2022-01-18 16:00:00,0.44,84.1,12.4,0.0,1033.08,0.0
2022-01-18 17:00:00,0.27,86.0,13.04,0.0,1033.2,0.0
2022-01-18 18:00:00,0.1,87.6,13.34,0.0,1033.05,0.0
2022-01-18 19:00:00,0.03,88.3,14.26,0.01,1032.92,62.0
2022-01-18 20:00:00,0.08,89.15,14.74,0.01,1032.9,92.0
2022-01-18 21:00:00,0.02,89.8,14.16,0.0,1032.49,43.0
2022-01-18 22:00:00,0.11,89.8,14.48,0.0,1032.12,53.0
2022-01-18 23:00:00,0.08,90.7,14.13,0.0,1031.58,86.0
2022-01-19 00:00:00,0.34,90.8,15.81,0.0,1030.92,100.0
2022-01-19 01:00:00,0.51,90.65,16.24,0.0,1030.4,100.0
2022-01-19 02:00:00,0.62,90.6,16.22,0.0,1029.27,100.0
2022-01-19 03:00:00,0.7,90.45,16.83,0.0,1028.59,100.0
2022-01-19 04:00:00,0.84,90.45,15.98,0.0,1027.67,100.0
2022-01-19 05:00:00,0.87,91.15,15.07,0.0,1026.98,100.0
2022-01-19 06:00:00,0.84,91.25,16.15,0.0,1026.38,100.0
2022-01-19 07:00:00,0.88,91.35,15.78,0.0,1025.75,100.0
2022-01-19 08:00:00,1.08,90.5,16.54,0.0,1025.03,100.0
2022-01-19 09:00:00,1.38,89.25,18.7,0.0,1024.4,100.0
2022-01-19 10:00:00,1.74,88.45,18.81,0.0,1023.64,100.0
2022-01-19 11:00:00,2.06,86.9,18.1,0.0,1022.65,100.0
2022-01-19 12:00:00,2.43,84.8,17.75,0.0,1021.4,100.0
2022-01-19 13:00:00,2.66,82.55,16.67,0.0,1020.22,100.0
2022-01-19 14:00:00,2.56,82.6,16.27,0.0,1019.2,100.0
2022-01-19 15:00:00,1.96,84.4,15.25,0.0,1018.17,99.0
2022-01-19 16:00:00,1.34,86.2,15.55,0.0,1017.14,98.0
2022-01-19 17:00:00,0.97,87.5,15.98,0.0,1015.98,100.0
2022-01-19 18:00:00,0.73,87.25,17.68,0.0,1014.68,99.0
2022-01-19 19:00:00,0.57,87.7,18.04,0.0,1013.45,100.0
2022-01-19 20:00:00,0.63,87.0,20.14,0.0,1012.1,100.0
2022-01-19 21:00:00,0.75,85.45,22.56,0.0,1010.94,100.0
2022-01-19 22:00:00,0.95,84.55,23.83,0.03,1009.76,86.0
2022-01-19 23:00:00,1.07,84.85,24.36,0.16,1008.8,100.0
2022-01-20 00:00:00,1.34,82.35,26.06,0.21,1007.72,100.0
2022-01-20 01:00:00,1.58,82.2,27.47,0.09,1007.02,100.0
2022-01-20 02:00:00,1.55,82.05,29.76,0.03,1006.26,100.0
2022-01-20 03:00:00,1.36,82.15,28.8,0.13,1005.47,100.0
2022-01-20 04:00:00,1.2,85.0,29.25,0.23,1005.06,100.0
2022-01-20 05:00:00,1.0,82.45,29.06,0.61,1005.0,100.0
2022-01-20 06:00:00,0.84,80.0,29.66,0.1,1004.97,76.0
2022-01-20 07:00:00,0.68,79.65,29.49,1.04,1005.0,85.0
2022-01-20 08:00:00,0.43,79.8,30.26,1.77,1005.29,100.0
2022-01-20 09:00:00,0.54,73.85,30.74,0.14,1005.11,100.0
2022-01-20 10:00:00,0.04,75.8,32.15,1.56,1005.5,100.0
2022-01-20 11:00:00,-0.09,73.0,32.84,1.23,1005.42,76.0
2022-01-20 12:00:00,-0.28,70.25,34.89,0.16,1005.56,44.0
2022-01-20 13:00:00,-0.3,70.0,32.13,0.09,1006.1,90.0
2022-01-20 14:00:00,-0.44,69.65,31.58,0.03,1006.76,77.0
2022-01-20 15:00:00,-0.71,71.0,30.35,0.06,1007.28,100.0
2022-01-20 16:00:00,-1.02,72.75,29.14,0.07,1008.06,52.0
2022-01-20 17:00:00,-0.97,72.15,28.74,0.1,1008.53,49.0
2022-01-20 18:00:00,-1.09,73.8,30.94,0.1,1009.15,0.0
2022-01-20 19:00:00,-1.14,73.7,29.1,0.08,1009.66,13.0
2022-01-20 20:00:00,-1.31,73.8,28.46,0.04,1010.31,1.0
2022-01-20 21:00:00,-1.48,72.8,28.48,0.04,1010.84,78.0
2022-01-20 22:00:00,-1.42,71.25,28.04,0.05,1011.36,9.0
2022-01-20 23:00:00,-1.4,71.8,27.92,0.01,1011.96,44.0
2022-01-21 00:00:00,-1.46,71.6,28.14,0.0,1012.42,0.0
2022-01-21 01:00:00,-1.57,72.7,27.58,0.0,1012.96,13.0
2022-01-21 02:00:00,-1.69,72.55,28.06,0.03,1013.16,84.0
2022-01-21 03:00:00,-1.76,72.85,27.36,0.03,1013.39,50.0
2022-01-21 04:00:00,-1.68,72.95,27.18,0.1,1013.78,80.0
2022-01-21 05:00:00,-1.56,73.85,28.12,0.04,1014.14,47.0
2022-01-21 06:00:00,-1.56,73.35,28.86,0.03,1014.43,31.0
2022-01-21 07:00:00,-1.55,73.4,27.9,0.06,1014.93,12.0
2022-01-21 08:00:00,-1.4,72.7,27.68,0.04,1015.42,27.0
2022-01-21 09:00:00,-0.95,70.95,28.04,0.0,1015.71,37.0
2022-01-21 10:00:00,-0.61,70.1,30.56,0.01,1015.82,25.0
2022-01-21 11:00:00,-0.3,68.0,31.21,0.03,1015.76,45.0
2022-01-21 12:00:00,-0.32,68.25,30.38,0.06,1015.84,38.0
2022-01-21 13:00:00,-0.23,68.25,29.18,0.03,1015.85,70.0
2022-01-21 14:00:00,-0.25,67.05,27.81,0.03,1016.0,42.0
2022-01-21 15:00:00,-0.42,68.05,25.47,0.06,1016.25,2.0
2022-01-21 16:00:00,-0.51,70.6,23.76,0.06,1016.47,13.0
2022-01-21 17:00:00,-0.5,71.5,24.94,0.06,1016.58,71.0
2022-01-21 18:00:00,-0.72,73.95,24.34,0.11,1016.56,77.0
2022-01-21 19:00:00,-0.97,77.35,21.6,0.19,1016.66,8.0
2022-01-21 20:00:00,-1.14,78.9,21.12,0.14,1016.77,78.0
2022-01-21 21:00:00,-1.18,78.25,20.57,0.03,1016.78,98.0
2022-01-21 22:00:00,-1.36,80.75,19.7,0.1,1016.69,100.0
2022-01-21 23:00:00,-1.44,83.15,19.62,0.0,1016.72,4.0
2022-01-22 00:00:00,-1.54,83.7,18.85,0.0,1016.66,0.0
2022-01-22 01:00:00,-1.73,83.75,18.99,0.0,1016.8,0.0
2022-01-22 02:00:00,-2.01,85.35,18.0,0.06,1016.96,0.0
2022-01-22 03:00:00,-2.16,84.15,18.96,0.11,1017.15,0.0
2022-01-22 04:00:00,-2.1,84.0,19.13,0.01,1017.72,11.0
2022-01-22 05:00:00,-2.21,83.2,19.1,0.09,1018.4,73.0
2022-01-22 06:00:00,-2.01,82.35,20.46,0.04,1019.02,100.0
2022-01-22 07:00:00,-2.02,80.05,21.2,0.09,1020.03,19.0
2022-01-22 08:00:00,-1.68,79.95,19.49,0.06,1020.76,46.0
2022-01-22 09:00:00,-1.3,77.35,18.56,0.03,1021.66,64.0
2022-01-22 10:00:00,-0.82,73.85,19.91,0.01,1022.38,99.0
2022-01-22 11:00:00,-0.54,71.6,18.93,0.0,1022.89,100.0
2022-01-22 12:00:00,-0.41,70.35,18.74,0.0,1023.51,92.0
2022-01-22 13:00:00,-0.36,70.85,18.32,0.0,1024.11,100.0
2022-01-22 14:00:00,-0.32,70.4,16.98,0.0,1024.66,100.0
2022-01-22 15:00:00,-0.66,71.9,14.82,0.0,1025.3,99.0
2022-01-22 16:00:00,-0.98,75.35,14.13,0.0,1025.92,100.0
2022-01-22 17:00:00,-1.32,76.7,13.57,0.0,1026.55,100.0
2022-01-22 18:00:00,-1.45,77.6,13.0,0.0,1026.82,100.0
2022-01-22 19:00:00,-1.66,78.75,13.38,0.0,1027.04,100.0
2022-01-22 20:00:00,-1.72,80.1,12.68,0.0,1027.1,94.0
2022-01-22 21:00:00,-1.7,80.35,12.37,0.0,1027.24,95.0
2022-01-22 22:00:00,-1.62,81.4,12.6,0.0,1027.29,100.0
2022-01-22 23:00:00,-1.66,81.2,12.44,0.0,1027.35,100.0
2022-01-23 00:00:00,-1.88,81.95,12.08,0.0,1027.47,100.0
2022-01-23 01:00:00,-1.84,81.65,11.49,0.0,1027.61,100.0
2022-01-23 02:00:00,-1.89,81.7,11.38,0.0,1027.65,100.0
2022-01-23 03:00:00,-1.9,84.1,10.6,0.03,1027.86,100.0
2022-01-23 04:00:00,-1.94,84.9,9.46,0.03,1028.14,100.0
2022-01-23 05:00:00,-1.83,84.9,9.18,0.01,1028.58,100.0
2022-01-23 06:00:00,-1.87,85.85,9.74,0.0,1029.01,100.0
2022-01-23 07:00:00,-1.8,86.8,8.46,0.0,1029.54,100.0
2022-01-23 08:00:00,-1.32,85.9,8.28,0.0,1030.3,100.0
2022-01-23 09:00:00,-0.84,84.4,7.88,0.0,1030.82,100.0
2022-01-23 10:00:00,-0.4,83.05,8.23,0.0,1031.14,100.0
2022-01-23 11:00:00,0.08,81.75,8.34,0.0,1031.28,100.0
2022-01-23 12:00:00,0.44,80.5,8.01,0.0,1031.4,100.0
2022-01-23 13:00:00,0.62,79.7,7.91,0.0,1031.72,100.0
2022-01-23 14:00:00,0.53,80.6,6.6,0.0,1031.94,100.0
2022-01-23 15:00:00,0.09,82.1,6.18,0.0,1032.35,100.0
2022-01-23 16:00:00,-0.27,84.3,6.18,0.0,1032.67,98.0
2022-01-23 17:00:00,-0.62,86.05,5.82,0.0,1032.93,99.0
2022-01-23 18:00:00,-0.84,86.95,6.15,0.0,1033.21,100.0
2022-01-23 19:00:00,-1.04,88.25,6.76,0.0,1033.54,100.0
2022-01-23 20:00:00,-1.22,88.45,6.7,0.0,1033.95,100.0
2022-01-23 21:00:00,-1.42,88.8,6.95,0.0,1034.26,100.0
2022-01-23 22:00:00,-1.6,90.05,7.18,0.0,1034.54,100.0
2022-01-23 23:00:00,-1.61,89.85,8.29,0.0,1034.54,92.0
2022-01-24 00:00:00,-1.76,90.55,8.4,0.0,1034.58,100.0
2022-01-24 01:00:00,-1.74,91.0,9.24,0.0,1034.55,100.0
2022-01-24 02:00:00,-1.9,91.1,8.54,0.0,1034.56,100.0
2022-01-24 03:00:00,-2.08,91.35,7.74,0.0,1034.49,92.0
2022-01-24 04:00:00,-2.0,91.65,8.96,0.0,1034.52,64.0
2022-01-24 05:00:00,-2.03,91.75,9.58,0.0,1034.52,44.0
2022-01-24 06:00:00,-1.94,91.35,10.2,0.0,1034.74,70.0
2022-01-24 07:00:00,-1.9,91.55,10.01,0.0,1034.99,95.0
2022-01-24 08:00:00,-1.27,90.55,10.4,0.0,1035.14,99.0
2022-01-24 09:00:00,-0.66,88.65,11.38,0.04,1035.12,100.0
2022-01-24 10:00:00,-0.01,87.35,11.76,0.01,1034.79,100.0
2022-01-24 11:00:00,0.44,85.9,12.37,0.0,1034.34,100.0
2022-01-24 12:00:00,0.84,85.05,13.16,0.0,1033.79,100.0
2022-01-24 13:00:00,1.14,84.8,12.48,0.06,1033.49,100.0
2022-01-24 14:00:00,1.06,85.8,12.54,0.01,1033.25,100.0
2022-01-24 15:00:00,0.83,86.6,11.16,0.0,1033.19,100.0
2022-01-24 16:00:00,0.76,87.05,10.94,0.0,1033.1,100.0
2022-01-24 17:00:00,0.74,87.65,11.79,0.06,1032.84,100.0
2022-01-24 18:00:00,0.67,88.45,12.1,0.01,1032.64,100.0
2022-01-24 19:00:00,0.62,88.65,14.02,0.13,1032.46,100.0
2022-01-24 20:00:00,0.72,88.75,13.14,0.01,1032.14,100.0
2022-01-24 21:00:00,0.74,89.2,13.66,0.04,1031.92,100.0
2022-01-24 22:00:00,0.87,90.0,14.13,0.01,1031.45,100.0
2022-01-24 23:00:00,0.89,91.0,13.81,0.01,1030.92,100.0
2022-01-25 00:00:00,0.97,91.7,13.45,0.02,1030.42,100.0
2022-01-25 01:00:00,1.1,92.8,14.24,0.0,1029.96,100.0
2022-01-25 02:00:00,1.19,93.65,14.17,0.0,1029.47,100.0
2022-01-25 03:00:00,1.27,94.4,14.52,0.01,1029.01,100.0
2022-01-25 04:00:00,1.27,95.55,13.77,0.04,1028.66,100.0
2022-01-25 05:00:00,1.34,95.65,14.42,0.04,1028.29,100.0
2022-01-25 06:00:00,1.37,95.7,15.24,0.06,1027.94,100.0
2022-01-25 07:00:00,1.55,96.05,14.98,0.1,1027.7,100.0
2022-01-25 08:00:00,1.75,95.85,15.14,0.07,1027.56,100.0
2022-01-25 09:00:00,1.95,95.2,16.68,0.01,1027.36,100.0
2022-01-25 10:00:00,2.2,95.05,15.81,0.07,1027.28,100.0
2022-01-25 11:00:00,2.49,93.65,16.45,0.1,1026.85,100.0
2022-01-25 12:00:00,2.7,93.2,17.4,0.11,1026.44,100.0
2022-01-25 13:00:00,2.77,92.8,16.63,0.07,1026.26,100.0
2022-01-25 14:00:00,2.72,92.8,16.12,0.07,1026.28,100.0
2022-01-25 15:00:00,2.44,93.8,14.98,0.01,1026.45,100.0
2022-01-25 16:00:00,2.37,93.85,13.92,0.04,1026.61,100.0
2022-01-25 17:00:00,2.38,94.5,12.51,0.02,1026.7,100.0
2022-01-25 18:00:00,2.62,94.1,13.25,0.0,1026.7,100.0
2022-01-25 19:00:00,2.27,94.45,12.17,0.03,1026.74,100.0
2022-01-25 20:00:00,2.24,94.4,12.44,0.06,1026.62,100.0
2022-01-25 21:00:00,2.06,94.65,12.16,0.0,1026.6,99.0
2022-01-25 22:00:00,1.98,94.5,11.75,0.01,1026.42,98.0
2022-01-25 23:00:00,1.9,94.45,11.96,0.03,1026.23,100.0
2022-01-26 00:00:00,1.88,94.05,11.27,0.01,1025.86,100.0
2022-01-26 01:00:00,1.78,94.0,10.19,0.0,1025.75,96.0
2022-01-26 02:00:00,1.78,94.6,10.32,0.0,1025.38,100.0
2022-01-26 03:00:00,1.74,94.45,10.21,0.01,1025.15,100.0
2022-01-26 04:00:00,1.76,94.45,11.81,0.16,1024.86,100.0
2022-01-26 05:00:00,1.69,94.85,12.22,0.06,1024.66,100.0
2022-01-26 06:00:00,1.66,95.4,12.08,0.14,1024.23,100.0
2022-01-26 07:00:00,1.72,95.6,13.2,0.1,1024.1,100.0
2022-01-26 08:00:00,1.92,95.35,13.79,0.09,1024.04,100.0
2022-01-26 09:00:00,2.18,95.1,15.18,0.09,1023.94,100.0
2022-01-26 10:00:00,2.43,94.3,16.24,0.04,1023.74,100.0
2022-01-26 11:00:00,2.72,93.35,18.27,0.11,1023.32,100.0
2022-01-26 12:00:00,2.71,91.75,18.22,0.07,1022.66,100.0
2022-01-26 13:00:00,2.43,93.35,19.1,0.14,1022.22,100.0
2022-01-26 14:00:00,2.4,93.2,18.54,0.13,1021.68,100.0
2022-01-26 15:00:00,2.38,93.35,19.4,0.19,1021.35,100.0
2022-01-26 16:00:00,2.36,93.55,19.62,0.23,1021.13,100.0
2022-01-26 17:00:00,2.37,92.85,20.68,0.13,1020.84,100.0
2022-01-26 18:00:00,2.35,92.2,21.64,0.11,1020.58,100.0
2022-01-26 19:00:00,2.22,91.6,22.34,0.13,1020.35,100.0
2022-01-26 20:00:00,2.09,91.45,22.84,0.16,1020.16,100.0
2022-01-26 21:00:00,2.0,91.35,22.9,0.11,1019.96,100.0
2022-01-26 22:00:00,1.96,91.4,22.57,0.06,1019.69,100.0
2022-01-26 23:00:00,1.89,91.4,22.68,0.07,1019.29,100.0
2022-01-27 00:00:00,1.92,91.25,22.1,0.11,1018.95,100.0
2022-01-27 01:00:00,1.86,92.15,21.67,0.1,1018.75,100.0
2022-01-27 02:00:00,1.88,92.2,21.31,0.07,1018.27,100.0
2022-01-27 03:00:00,1.8,92.9,21.64,0.03,1017.71,100.0
2022-01-27 04:00:00,1.78,92.95,22.05,0.01,1017.06,100.0
2022-01-27 05:00:00,1.84,92.8,22.84,0.06,1016.42,100.0
2022-01-27 06:00:00,1.82,92.85,23.34,0.11,1015.6,100.0
2022-01-27 07:00:00,1.86,92.15,23.08,0.3,1015.06,100.0
2022-01-27 08:00:00,1.96,91.65,24.73,0.44,1014.35,100.0
2022-01-27 09:00:00,2.06,90.0,25.76,0.43,1013.48,100.0
2022-01-27 10:00:00,2.32,90.15,26.82,0.41,1012.68,100.0
2022-01-27 11:00:00,2.34,89.9,26.37,0.33,1011.72,100.0
2022-01-27 12:00:00,2.5,89.15,27.4,0.33,1010.79,100.0
2022-01-27 13:00:00,2.42,89.65,27.08,0.24,1009.81,100.0
2022-01-27 14:00:00,2.48,89.9,26.96,0.24,1009.1,100.0
2022-01-27 15:00:00,2.49,90.6,27.32,0.2,1008.64,100.0
2022-01-27 16:00:00,2.46,90.35,27.49,0.2,1008.22,100.0
2022-01-27 17:00:00,2.6,89.8,28.72,0.17,1007.76,100.0
2022-01-27 18:00:00,2.8,89.1,29.14,0.06,1007.24,100.0
2022-01-27 19:00:00,2.96,87.8,28.6,0.06,1006.76,100.0
2022-01-27 20:00:00,3.1,86.7,30.16,0.1,1006.23,100.0
2022-01-27 21:00:00,3.07,87.55,28.48,0.17,1005.88,100.0
2022-01-27 22:00:00,3.08,87.35,30.96,0.1,1005.44,98.0
2022-01-27 23:00:00,3.04,87.45,29.58,0.46,1004.94,63.0
2022-01-28 00:00:00,2.92,87.75,30.56,0.39,1004.69,80.0
2022-01-28 01:00:00,2.89,86.7,30.24,0.33,1004.65,88.0
2022-01-28 02:00:00,2.98,86.5,32.74,0.39,1004.7,100.0
2022-01-28 03:00:00,2.83,87.0,33.16,0.39,1004.93,100.0
2022-01-28 04:00:00,2.54,88.35,30.99,0.3,1005.58,100.0
2022-01-28 05:00:00,2.48,88.65,31.16,0.34,1006.38,100.0
2022-01-28 06:00:00,2.42,88.3,33.16,0.33,1007.33,100.0
2022-01-28 07:00:00,2.34,88.3,30.82,0.26,1008.59,100.0
2022-01-28 08:00:00,2.42,87.75,31.71,0.21,1009.86,100.0
2022-01-28 09:00:00,2.52,87.1,30.44,0.14,1011.31,100.0
2022-01-28 10:00:00,2.64,86.15,30.32,0.1,1012.58,100.0
2022-01-28 11:00:00,2.74,83.15,29.96,0.07,1013.74,100.0
2022-01-28 12:00:00,2.74,82.1,31.1,0.06,1014.68,41.0
2022-01-28 13:00:00,2.86,78.5,29.43,0.06,1015.72,39.0
2022-01-28 14:00:00,2.6,78.65,29.68,0.04,1016.84,76.0
2022-01-28 15:00:00,2.32,78.95,28.28,0.03,1017.98,94.0
2022-01-28 16:00:00,2.18,78.5,26.79,0.06,1019.08,98.0
2022-01-28 17:00:00,1.86,78.2,25.81,0.01,1020.04,7.0
2022-01-28 18:00:00,1.6,76.9,25.11,0.01,1020.92,32.0
2022-01-28 19:00:00,1.36,76.4,22.9,0.0,1021.6,16.0
2022-01-28 20:00:00,1.12,75.9,20.79,0.01,1022.37,33.0
2022-01-28 21:00:00,0.94,75.95,20.64,0.03,1022.92,0.0
2022-01-28 22:00:00,0.58,77.9,18.13,0.0,1023.42,9.0
2022-01-28 23:00:00,0.33,77.95,16.31,0.0,1023.43,100.0
2022-01-29 00:00:00,-0.02,80.6,14.67,0.0,1023.4,100.0
2022-01-29 01:00:00,-0.19,81.45,13.93,0.0,1023.41,100.0
2022-01-29 02:00:00,-0.26,82.95,14.49,0.0,1022.77,100.0
2022-01-29 03:00:00,-0.45,84.45,15.07,0.0,1022.3,100.0
2022-01-29 04:00:00,-0.58,86.05,13.77,0.0,1021.69,100.0
2022-01-29 05:00:00,-0.56,87.85,14.74,0.04,1021.02,94.0
2022-01-29 06:00:00,-0.64,88.95,14.74,0.09,1020.32,87.0
2022-01-29 07:00:00,-0.38,89.3,15.52,0.17,1019.65,100.0
2022-01-29 08:00:00,0.2,88.25,16.46,0.29,1018.69,100.0
2022-01-29 09:00:00,0.92,86.7,19.06,0.3,1017.72,100.0
2022-01-29 10:00:00,1.54,86.2,20.36,0.3,1016.56,100.0
2022-01-29 11:00:00,1.9,86.15,21.7,0.37,1015.36,100.0
2022-01-29 12:00:00,2.0,87.6,22.42,0.54,1013.56,100.0
2022-01-29 13:00:00,2.18,89.25,23.76,0.44,1011.92,100.0
2022-01-29 14:00:00,2.24,91.0,24.01,0.26,1010.32,100.0
2022-01-29 15:00:00,2.33,91.95,27.45,0.27,1008.62,100.0
2022-01-29 16:00:00,2.51,93.6,28.64,0.37,1006.85,100.0
2022-01-29 17:00:00,2.88,94.45,28.96,0.54,1005.22,100.0
2022-01-29 18:00:00,3.42,93.45,31.32,0.51,1003.4,100.0
2022-01-29 19:00:00,3.86,92.65,31.3,0.34,1001.96,100.0
2022-01-29 20:00:00,4.28,91.7,35.55,0.39,1000.35,100.0
2022-01-29 21:00:00,4.56,90.05,38.62,0.43,999.1,100.0
2022-01-29 22:00:00,4.86,85.8,40.74,0.16,998.06,100.0
2022-01-29 23:00:00,5.06,83.15,39.99,0.16,997.34,100.0
2022-01-30 00:00:00,4.99,80.1,41.46,0.21,996.92,32.0
2022-01-30 01:00:00,4.82,77.35,41.84,0.14,996.76,57.0
2022-01-30 02:00:00,4.54,75.45,43.22,0.21,996.25,100.0
2022-01-30 03:00:00,4.04,76.65,39.36,0.3,995.98,99.0
2022-01-30 04:00:00,3.84,74.5,42.0,0.21,995.64,100.0
2022-01-30 05:00:00,3.51,77.35,39.56,0.36,995.29,66.0
2022-01-30 06:00:00,3.41,77.3,40.16,0.37,995.05,100.0
2022-01-30 07:00:00,3.31,77.55,40.41,0.23,995.14,100.0
2022-01-30 08:00:00,3.08,80.05,39.91,0.26,995.49,100.0
2022-01-30 09:00:00,2.8,83.65,42.48,0.31,996.14,95.0
2022-01-30 10:00:00,3.1,83.1,39.18,0.29,997.16,100.0
2022-01-30 11:00:00,3.16,82.35,40.18,0.2,997.98,100.0
2022-01-30 12:00:00,3.49,80.1,43.14,0.3,998.8,91.0
2022-01-30 13:00:00,3.68,78.0,40.84,0.3,999.88,100.0
2022-01-30 14:00:00,3.56,77.35,40.59,0.33,1001.14,73.0
2022-01-30 15:00:00,3.76,73.65,40.16,0.21,1002.25,93.0
2022-01-30 16:00:00,3.56,73.05,39.42,0.13,1003.48,51.0
2022-01-30 17:00:00,3.58,71.2,39.44,0.1,1004.44,33.0
2022-01-30 18:00:00,3.32,72.2,38.12,0.1,1005.32,74.0
2022-01-30 19:00:00,3.01,72.4,34.92,0.14,1006.06,86.0
2022-01-30 20:00:00,2.68,72.9,34.76,0.1,1006.62,91.0
2022-01-30 21:00:00,2.49,72.7,33.42,0.13,1007.1,79.0
2022-01-30 22:00:00,2.21,72.45,32.14,0.04,1007.55,72.0
2022-01-30 23:00:00,2.04,72.15,30.02,0.04,1007.82,98.0
2022-01-31 00:00:00,1.8,72.65,30.15,0.0,1007.8,84.0
2022-01-31 01:00:00,1.54,72.65,28.06,0.0,1007.84,25.0
2022-01-31 02:00:00,1.16,74.5,27.46,0.0,1007.56,59.0
2022-01-31 03:00:00,0.92,75.4,23.98,0.04,1007.09,100.0
2022-01-31 04:00:00,0.74,78.35,22.62,0.03,1006.69,100.0
2022-01-31 05:00:00,0.58,78.7,20.25,0.0,1006.27,100.0
2022-01-31 06:00:00,0.34,79.55,19.26,0.0,1005.77,100.0
2022-01-31 07:00:00,0.24,80.1,16.96,0.0,1005.4,100.0
