Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore,start_time,Total Generation [MW]
0.0,0.0,0.0,0.010054886767215535,0.0,0.0,0.01692726350260597,0.11945943452792768,0.764448134311148,0.0,0.0891102808911028,2024-03-13 05:00:00,21681.0
0.0,0.0,0.0,0.009113817723645527,0.0,0.0,0.020831583368332632,0.11138177236455271,0.774422511549769,0.0,0.08425031499370013,2024-03-13 06:00:00,23810.0
0.0,0.0,0.0,0.008638007231820007,0.0,0.0,0.023262354359180393,0.10799517878666132,0.7725190839694657,0.0,0.08758537565287264,2024-03-13 07:00:00,24890.0
0.0,0.0,0.0,0.008566916699565733,0.0,0.0,0.02384524279510462,0.10706671930517174,0.7681405448085274,0.0,0.09238057639163048,2024-03-13 08:00:00,25330.0
0.0,0.0,0.0,0.00823993439293943,0.0,0.0,0.023977818565236068,0.1065724216034678,0.763736478306713,0.0,0.0974733471316437,2024-03-13 09:00:00,25607.0
0.0,0.0,0.0,0.008471879723172381,0.0,0.0,0.021676875348023227,0.10790708774162755,0.753997295362342,0.0,0.10794686182483494,2024-03-13 10:00:00,25142.0
0.0,0.0,0.0,0.008598804356727541,0.0,0.0,0.016501515027434282,0.1111702563262632,0.7444107771681271,0.0,0.11931864712144788,2024-03-13 11:00:00,24422.0
0.0,0.0,0.0,0.008850296401436086,0.0,0.0,0.017324872672622525,0.1128412791183101,0.7431744176337981,0.0,0.11780913417383318,2024-03-13 12:00:00,23954.0
0.0,0.0,0.0,0.009057207852388576,0.0,0.0,0.01718763164546297,0.11125621366585221,0.7330440643693655,0.0,0.12945488246693065,2024-03-13 13:00:00,23738.0
0.0,0.0,0.0,0.008994998108528435,0.0,0.0,0.016350720860829726,0.11058803749316969,0.7348156866041781,0.0,0.1292505569332941,2024-03-13 14:00:00,23791.0
0.0,0.0,0.0,0.008877089642012694,0.0,0.0,0.020409009831169368,0.10988509561538143,0.735968805741071,0.0,0.12485999917036546,2024-03-13 15:00:00,24107.0
